ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Children,Total_Amount_Spent,Total_Purchases
4415,1961,Graduation,Married,16860.0,1.0,1,2012-09-12,19.0,10.0,4,4.0,3.0,3.0,14,3.0,1.0,1,3,7,0.0,0,0,0,0.0,0.0,0.0,65,2.0,38.0,8.0
3005,1992,Graduation,Single,83528.0,0.0,0,2014-05-01,7.0,530.0,117,678.0,134.0,44.0,147,1.0,4.0,10,8,1,1.0,0,0,1,0.0,0.0,1.0,34,0.0,1650.0,23.0
2223,1965,2n Cycle,Divorced,64176.0,0.0,1,2012-08-03,52.0,1215.0,33,249.0,64.0,116.0,149,8.0,8.0,9,8,6,0.0,0,0,0,0.0,0.0,0.0,61,1.0,1826.0,33.0
4817,1956,Graduation,Divorced,22304.0,0.0,0,2012-08-04,91.0,3.0,2,7.0,0.0,4.0,2,1.0,1.0,0,2,8,0.0,0,0,0,0.0,0.0,0.0,70,0.0,18.0,4.0
2875,1978,Graduation,Married,67023.0,0.0,0,2014-03-04,93.0,444.0,44,382.0,11.0,8.0,17,1.0,3.0,7,13,2,0.0,0,0,0,0.0,1.0,0.0,48,0.0,906.0,24.0
10536,1971,PhD,Together,32892.0,1.0,0,2014-05-25,78.0,26.0,0,15.0,2.0,1.0,2,2.0,3.0,0,3,8,0.0,0,0,0,0.0,0.0,0.0,55,1.0,46.0,8.0
11112,1966,Graduation,Together,70713.0,0.0,1,2012-12-03,23.0,736.0,114,279.0,82.0,76.0,190,6.0,5.0,6,8,3,0.0,0,0,0,0.0,0.0,0.0,60,1.0,1477.0,25.0
3807,1955,Graduation,Together,59925.0,0.0,1,2012-11-30,83.0,473.0,21,176.0,19.0,21.0,56,3.0,9.0,2,9,6,0.0,0,0,0,0.0,0.0,0.0,71,1.0,766.0,23.0
9197,1953,Graduation,Married,39722.0,0.0,1,2014-02-24,92.0,32.0,0,5.0,2.0,0.0,8,2.0,2.0,0,3,5,0.0,0,0,0,0.0,0.0,0.0,73,1.0,47.0,7.0
10832,1958,Graduation,Together,46610.0,0.0,0,2013-07-18,4.0,288.0,10,30.0,4.0,10.0,125,1.0,6.0,1,6,6,0.0,0,0,0,0.0,0.0,0.0,68,0.0,467.0,14.0
6421,1961,Graduation,Together,88347.0,0.0,0,2013-07-03,32.0,1050.0,178,555.0,77.0,138.0,118,1.0,4.0,7,9,1,0.0,0,0,1,0.0,0.0,0.0,65,0.0,2116.0,21.0
4207,1981,PhD,Married,87171.0,0.0,0,2013-05-01,27.0,1001.0,44,107.0,58.0,44.0,44,1.0,6.0,7,11,2,1.0,0,1,0,0.0,0.0,0.0,45,0.0,1298.0,25.0
577,1976,2n Cycle,Together,26907.0,1.0,1,2013-08-20,10.0,9.0,1,7.0,0.0,3.0,2,2.0,1.0,0,3,7,0.0,0,0,0,0.0,0.0,0.0,50,2.0,22.0,6.0
10855,1968,Master,Single,50014.0,0.0,0,2014-01-22,9.0,234.0,14,77.0,19.0,10.0,42,2.0,4.0,1,8,5,0.0,0,0,0,0.0,0.0,0.0,58,0.0,396.0,15.0
3081,1978,PhD,Married,41014.0,1.0,0,2013-04-22,65.0,7.0,2,6.0,2.0,0.0,3,1.0,1.0,0,2,7,0.0,0,0,0,0.0,0.0,0.0,48,1.0,20.0,4.0
3535,1965,Graduation,Single,66294.0,0.0,0,2014-03-17,68.0,251.0,108,334.0,65.0,92.0,117,1.0,4.0,3,5,2,0.0,0,0,0,0.0,0.0,0.0,61,0.0,967.0,13.0
247,1971,Graduation,Married,36715.0,1.0,0,2012-11-17,16.0,172.0,10,125.0,21.0,13.0,16,6.0,7.0,2,4,9,0.0,0,0,0,0.0,0.0,1.0,55,1.0,357.0,19.0
8707,1956,Graduation,Married,79456.0,0.0,0,2012-08-22,12.0,565.0,42,548.0,64.0,83.0,99,1.0,5.0,6,4,3,0.0,0,0,0,0.0,0.0,1.0,70,0.0,1401.0,16.0
9523,1982,Graduation,Together,40479.0,0.0,0,2013-08-17,95.0,5.0,0,8.0,2.0,0.0,0,1.0,0.0,0,3,4,0.0,0,0,0,0.0,0.0,0.0,44,0.0,15.0,4.0
6072,1970,Master,Single,75345.0,0.0,0,2013-02-02,16.0,918.0,57,66.0,99.0,8.0,133,2.0,5.0,8,6,3,0.0,0,0,1,0.0,0.0,1.0,56,0.0,1281.0,21.0
6295,1977,Graduation,Married,54233.0,0.0,1,2013-02-04,46.0,652.0,8,66.0,12.0,8.0,142,2.0,11.0,6,5,8,0.0,0,0,0,0.0,0.0,0.0,49,1.0,888.0,24.0
10914,1970,Graduation,Single,24163.0,0.0,1,2013-10-12,3.0,4.0,1,66.0,12.0,8.0,2,2.0,1.0,0,3,4,0.0,0,0,0,0.0,0.0,0.0,56,1.0,93.0,6.0
1509,1958,PhD,Together,84460.0,0.0,0,2013-01-04,80.0,152.0,27,103.0,106.0,54.0,81,2.0,9.0,9,4,5,0.0,1,1,1,0.0,0.0,1.0,68,0.0,523.0,24.0
5577,1983,Graduation,Together,43776.0,1.0,0,2014-05-03,77.0,8.0,0,9.0,2.0,1.0,3,1.0,1.0,0,2,6,0.0,0,0,0,0.0,0.0,0.0,43,1.0,23.0,4.0
7348,1958,PhD,Single,71691.0,0.0,0,2014-03-17,0.0,336.0,130,411.0,240.0,32.0,43,1.0,4.0,7,5,2,0.0,0,0,0,0.0,0.0,1.0,68,0.0,1192.0,17.0
1127,1973,PhD,Married,85844.0,0.0,0,2014-05-29,62.0,938.0,19,843.0,25.0,95.0,38,1.0,6.0,6,7,2,0.0,0,1,0,0.0,0.0,0.0,53,0.0,1958.0,20.0
1833,1974,PhD,Single,39190.0,0.0,0,2014-04-26,91.0,68.0,8,18.0,19.0,8.0,12,2.0,2.0,1,4,5,0.0,0,0,0,0.0,0.0,0.0,52,0.0,133.0,9.0
4944,1959,Graduation,Together,71367.0,0.0,0,2013-08-23,24.0,227.0,23,389.0,42.0,21.0,75,1.0,4.0,5,7,2,0.0,0,0,0,0.0,0.0,0.0,67,0.0,777.0,17.0
9080,1972,PhD,Single,38578.0,1.0,1,2013-06-22,2.0,38.0,4,22.0,3.0,3.0,3,3.0,3.0,0,3,8,0.0,0,0,0,0.0,0.0,0.0,54,2.0,73.0,9.0
6466,1965,PhD,Married,57236.0,0.0,1,2014-03-12,22.0,105.0,0,9.0,2.0,1.0,4,3.0,2.0,1,4,3,0.0,0,0,0,0.0,0.0,0.0,61,1.0,121.0,10.0
9964,1979,Graduation,Single,61825.0,0.0,1,2013-08-07,56.0,162.0,50,100.0,55.0,30.0,27,1.0,4.0,2,8,4,0.0,0,0,0,0.0,0.0,0.0,47,1.0,424.0,15.0
4790,1958,Graduation,Divorced,79803.0,0.0,1,2014-06-02,54.0,574.0,8,216.0,21.0,16.0,33,1.0,4.0,3,5,1,0.0,0,0,0,0.0,0.0,0.0,68,1.0,868.0,13.0
10245,1986,2n Cycle,Single,80910.0,0.0,0,2012-10-31,71.0,160.0,80,369.0,67.0,39.0,41,1.0,3.0,3,8,1,0.0,0,0,0,0.0,0.0,0.0,40,0.0,756.0,15.0
1109,1982,Master,Together,27590.0,1.0,0,2013-04-23,38.0,6.0,0,5.0,0.0,0.0,1,1.0,1.0,0,2,7,0.0,0,0,0,0.0,0.0,0.0,44,1.0,12.0,4.0
6001,1979,Graduation,Married,56775.0,0.0,1,2013-01-02,62.0,614.0,35,160.0,58.0,35.0,35,2.0,5.0,8,10,5,0.0,0,0,0,0.0,0.0,0.0,47,1.0,937.0,25.0
5538,1975,Graduation,Divorced,83829.0,0.0,0,2013-10-08,78.0,897.0,161,430.0,186.0,161.0,27,0.0,4.0,7,6,1,1.0,0,1,1,0.0,0.0,1.0,51,0.0,1862.0,17.0
10552,1979,2n Cycle,Married,54210.0,0.0,1,2013-05-20,18.0,70.0,54,109.0,80.0,9.0,45,2.0,4.0,1,7,5,0.0,0,0,0,0.0,0.0,0.0,47,1.0,367.0,14.0
1545,1986,Graduation,Married,38508.0,0.0,0,2013-08-02,95.0,120.0,19,206.0,25.0,19.0,54,2.0,7.0,2,5,8,0.0,0,0,0,0.0,0.0,0.0,40,0.0,443.0,16.0
7409,1970,Graduation,Together,53187.0,0.0,0,2013-10-26,66.0,211.0,2,30.0,7.0,7.0,10,2.0,4.0,1,6,5,0.0,0,0,0,0.0,0.0,0.0,56,0.0,267.0,13.0
4444,1972,Graduation,Married,30023.0,0.0,0,2014-03-24,28.0,11.0,0,16.0,7.0,6.0,21,1.0,2.0,0,3,8,0.0,0,0,0,0.0,0.0,0.0,54,0.0,61.0,6.0
146,1960,PhD,Single,76045.0,0.0,0,2013-11-15,78.0,760.0,53,400.0,17.0,93.0,0,1.0,4.0,5,11,2,0.0,0,0,1,0.0,0.0,0.0,66,0.0,1323.0,21.0
6271,1952,PhD,Married,50870.0,0.0,1,2014-06-19,13.0,53.0,0,8.0,0.0,0.0,2,1.0,2.0,0,3,5,0.0,0,0,0,0.0,0.0,0.0,74,1.0,63.0,6.0
10065,1970,2n Cycle,Married,15315.0,0.0,0,2013-08-03,27.0,7.0,4,13.0,15.0,8.0,17,2.0,2.0,0,4,5,0.0,0,0,0,0.0,0.0,0.0,56,0.0,64.0,8.0
4741,1974,2n Cycle,Married,65463.0,1.0,0,2014-01-30,17.0,391.0,32,70.0,21.0,32.0,16,2.0,6.0,2,9,5,0.0,1,0,0,0.0,0.0,0.0,52,1.0,562.0,19.0
246,1965,Graduation,Married,66480.0,1.0,1,2014-05-31,71.0,199.0,9,57.0,20.0,21.0,6,7.0,4.0,1,7,4,0.0,0,0,0,0.0,0.0,0.0,61,2.0,312.0,19.0
375,1954,Graduation,Divorced,76773.0,0.0,0,2013-02-25,79.0,516.0,56,66.0,12.0,8.0,16,2.0,2.0,2,11,1,0.0,0,0,0,0.0,0.0,0.0,72,0.0,674.0,17.0
1524,1983,2n Cycle,Single,81698.0,0.0,0,2013-03-01,1.0,709.0,45,115.0,30.0,160.0,45,2.0,8.0,2,5,5,0.0,0,0,1,0.0,0.0,1.0,43,0.0,1104.0,17.0
10022,1973,PhD,Single,54466.0,0.0,1,2014-02-09,78.0,12.0,0,66.0,0.0,8.0,0,2.0,1.0,0,2,5,0.0,0,0,0,0.0,0.0,0.0,53,1.0,86.0,5.0
7451,1960,Master,Single,98777.0,0.0,0,2014-02-17,23.0,1000.0,19,711.0,125.0,115.0,38,0.0,4.0,6,9,1,0.0,1,0,0,0.0,0.0,0.0,66,0.0,2008.0,19.0
11010,1984,PhD,Single,16269.0,0.0,0,2013-08-30,75.0,19.0,3,18.0,3.0,1.0,0,2.0,3.0,0,3,8,0.0,0,0,0,0.0,0.0,0.0,42,0.0,44.0,8.0
4356,1971,Graduation,Together,71819.0,0.0,1,2013-08-28,70.0,1224.0,28,140.0,0.0,14.0,168,3.0,3.0,3,5,6,0.0,1,1,0,0.0,0.0,0.0,55,1.0,1574.0,14.0
3885,1983,PhD,Married,33569.0,0.0,0,2013-10-16,10.0,16.0,2,18.0,3.0,0.0,24,1.0,1.0,1,2,8,1.0,0,0,0,0.0,0.0,1.0,43,0.0,63.0,5.0
1175,1983,Master,Married,36262.0,0.0,0,2013-09-20,24.0,88.0,39,66.0,12.0,8.0,153,2.0,3.0,5,3,6,0.0,0,0,0,0.0,0.0,0.0,43,0.0,366.0,13.0
880,1966,Basic,Together,22634.0,0.0,0,2013-01-16,47.0,2.0,23,11.0,8.0,6.0,46,1.0,2.0,1,2,8,0.0,0,0,0,0.0,0.0,0.0,60,0.0,96.0,6.0
2320,1978,2n Cycle,Married,47025.0,0.0,1,2013-09-12,98.0,508.0,11,59.0,23.0,5.0,29,5.0,11.0,1,6,9,0.0,0,0,0,0.0,0.0,0.0,48,1.0,635.0,23.0
850,1968,Graduation,Single,70566.0,0.0,1,2013-10-06,4.0,381.0,28,215.0,84.0,28.0,21,2.0,6.0,5,9,3,0.0,0,0,0,0.0,0.0,0.0,58,1.0,757.0,22.0
4713,1979,PhD,Married,31605.0,0.0,0,2012-11-22,15.0,74.0,0,66.0,2.0,8.0,6,2.0,2.0,1,4,7,0.0,0,0,0,0.0,0.0,0.0,47,0.0,156.0,9.0
675,1973,Master,Divorced,52034.0,1.0,1,2013-05-17,67.0,146.0,0,93.0,7.0,13.0,73,5.0,4.0,2,5,7,0.0,0,0,0,0.0,0.0,0.0,53,2.0,332.0,16.0
5025,1979,Graduation,Single,48526.0,1.0,0,2013-12-24,32.0,23.0,17,23.0,43.0,20.0,9,1.0,2.0,1,4,3,0.0,0,0,0,0.0,0.0,0.0,47,1.0,135.0,8.0
2308,1954,Graduation,Married,46734.0,0.0,1,2012-11-18,40.0,110.0,5,137.0,26.0,23.0,29,2.0,6.0,1,5,7,0.0,0,0,0,0.0,0.0,0.0,72,1.0,330.0,14.0
5995,1962,Graduation,Divorced,39552.0,0.0,1,2012-12-18,54.0,165.0,3,147.0,4.0,24.0,41,7.0,6.0,2,5,8,0.0,0,0,0,0.0,0.0,1.0,64,1.0,384.0,20.0
6749,1966,Graduation,Single,86358.0,1.0,1,2012-08-08,78.0,957.0,47,494.0,82.0,47.0,95,4.0,5.0,3,6,8,0.0,0,0,0,0.0,0.0,0.0,60,2.0,1722.0,18.0
1010,1977,Graduation,Together,46931.0,2.0,1,2014-04-24,94.0,41.0,0,17.0,3.0,1.0,16,2.0,1.0,1,3,3,0.0,0,0,0,0.0,0.0,0.0,49,3.0,78.0,7.0
8977,1985,Basic,Single,16581.0,0.0,0,2013-01-12,51.0,1.0,3,4.0,2.0,3.0,11,2.0,0.0,0,3,4,0.0,0,0,0,0.0,0.0,0.0,41,0.0,24.0,5.0
4756,1952,2n Cycle,Divorced,63998.0,0.0,0,2013-12-20,42.0,176.0,29,818.0,0.0,33.0,112,1.0,7.0,6,11,4,0.0,0,0,0,0.0,0.0,1.0,74,0.0,1168.0,25.0
3412,1951,Master,Married,67381.0,0.0,1,2013-01-15,67.0,815.0,8,53.0,11.0,0.0,70,4.0,2.0,2,9,7,0.0,1,0,0,0.0,0.0,0.0,75,1.0,957.0,17.0
606,1967,Graduation,Single,25930.0,0.0,1,2013-10-10,87.0,6.0,1,2.0,2.0,0.0,4,1.0,1.0,0,2,7,0.0,0,0,0,0.0,0.0,0.0,59,1.0,15.0,4.0
5961,1978,Graduation,Married,42693.0,0.0,0,2014-06-07,29.0,8.0,4,20.0,6.0,3.0,16,2.0,1.0,0,3,5,0.0,0,0,0,0.0,0.0,0.0,48,0.0,57.0,6.0
2975,1976,Graduation,Together,85606.0,0.0,1,2012-11-12,89.0,717.0,42,864.0,219.0,30.0,84,2.0,6.0,7,9,3,0.0,0,0,1,0.0,0.0,0.0,50,1.0,1956.0,24.0
2894,1985,Graduation,Single,72903.0,0.0,0,2013-10-29,74.0,1067.0,138,750.0,0.0,19.0,39,1.0,7.0,5,8,4,0.0,1,1,1,0.0,0.0,1.0,41,0.0,2013.0,21.0
7613,1974,2n Cycle,Together,49669.0,1.0,0,2014-05-24,97.0,166.0,5,107.0,11.0,8.0,29,2.0,5.0,1,6,6,0.0,0,0,0,0.0,0.0,0.0,52,1.0,326.0,14.0
10542,1968,PhD,Married,36778.0,1.0,1,2012-08-05,63.0,29.0,4,34.0,2.0,4.0,4,3.0,3.0,0,3,9,0.0,0,0,0,0.0,0.0,0.0,58,2.0,77.0,9.0
8015,1962,PhD,Divorced,85696.0,0.0,0,2013-05-03,88.0,714.0,76,395.0,116.0,8.0,12,2.0,4.0,6,9,1,0.0,0,0,0,0.0,0.0,1.0,64,0.0,1321.0,21.0
10617,1989,Master,Divorced,10979.0,0.0,0,2014-05-22,34.0,8.0,4,10.0,2.0,2.0,4,2.0,3.0,0,3,5,0.0,0,0,0,0.0,0.0,0.0,37,0.0,30.0,8.0
11166,1961,Graduation,Married,49678.0,0.0,1,2013-02-02,81.0,229.0,5,56.0,3.0,2.0,20,2.0,6.0,2,4,7,0.0,0,0,0,0.0,0.0,0.0,65,1.0,315.0,14.0
849,1953,Master,Together,56129.0,0.0,1,2013-06-20,65.0,320.0,48,133.0,39.0,72.0,48,4.0,6.0,2,10,4,0.0,0,0,0,0.0,0.0,0.0,73,1.0,660.0,22.0
523,1989,Graduation,Married,37155.0,1.0,0,2013-01-31,51.0,23.0,0,26.0,7.0,15.0,3,1.0,2.0,0,4,5,0.0,0,0,0,0.0,0.0,0.0,37,1.0,74.0,7.0
4066,1978,2n Cycle,Divorced,21282.0,1.0,0,2014-05-11,76.0,1.0,5,8.0,4.0,8.0,20,2.0,2.0,1,2,6,0.0,0,0,0,0.0,0.0,0.0,48,1.0,46.0,7.0
8414,1962,PhD,Single,33419.0,0.0,1,2013-08-17,76.0,56.0,0,12.0,0.0,0.0,18,2.0,2.0,0,4,7,0.0,0,0,0,0.0,0.0,0.0,64,1.0,86.0,8.0
819,1945,Graduation,Widow,63285.0,0.0,0,2013-11-05,84.0,508.0,124,249.0,50.0,38.0,134,1.0,6.0,5,13,3,0.0,0,0,0,0.0,0.0,0.0,81,0.0,1103.0,25.0
4961,1974,Master,Together,21255.0,1.0,0,2014-01-21,56.0,29.0,0,25.0,2.0,2.0,3,4.0,2.0,1,4,4,0.0,0,0,0,0.0,0.0,0.0,52,1.0,61.0,11.0
749,1981,Graduation,Together,42162.0,0.0,0,2013-11-19,31.0,46.0,7,59.0,2.0,4.0,27,2.0,3.0,1,3,6,1.0,0,0,0,0.0,0.0,1.0,45,0.0,145.0,9.0
5430,1956,Graduation,Together,54450.0,1.0,1,2012-09-14,0.0,454.0,0,171.0,8.0,19.0,32,12.0,9.0,2,8,8,0.0,0,0,0,0.0,0.0,0.0,70,2.0,684.0,31.0
7755,1954,PhD,Married,57744.0,0.0,1,2013-11-12,91.0,350.0,3,39.0,0.0,0.0,19,2.0,9.0,1,4,8,0.0,0,0,0,0.0,0.0,0.0,72,1.0,411.0,16.0
10525,1986,Graduation,Single,26576.0,1.0,0,2012-10-13,40.0,10.0,0,8.0,0.0,0.0,9,1.0,1.0,0,2,9,1.0,0,0,0,0.0,0.0,1.0,40,1.0,27.0,4.0
1453,1943,PhD,Widow,57513.0,0.0,0,2013-07-06,59.0,735.0,40,183.0,52.0,20.0,30,2.0,9.0,3,13,6,0.0,0,0,0,0.0,0.0,0.0,83,0.0,1060.0,27.0
8310,1964,Graduation,Together,68142.0,0.0,1,2012-08-29,96.0,897.0,126,196.0,91.0,8.0,37,2.0,10.0,4,7,6,0.0,0,0,0,0.0,0.0,0.0,62,1.0,1355.0,23.0
10710,1979,Graduation,Married,7500.0,0.0,1,2012-08-29,61.0,5.0,2,3.0,3.0,0.0,5,1.0,1.0,0,2,8,0.0,0,0,0,0.0,0.0,0.0,47,1.0,18.0,4.0
5031,1974,Graduation,Together,83145.0,0.0,0,2012-09-22,14.0,777.0,35,731.0,39.0,137.0,114,1.0,5.0,9,11,2,0.0,0,1,0,0.0,0.0,1.0,52,0.0,1833.0,26.0
2613,1960,Master,Married,54197.0,0.0,1,2014-04-03,16.0,162.0,6,37.0,6.0,13.0,13,2.0,1.0,3,6,1,0.0,0,0,0,0.0,0.0,0.0,66,1.0,237.0,12.0
213,1963,PhD,Single,23091.0,1.0,1,2014-05-28,98.0,35.0,0,11.0,0.0,0.0,2,4.0,2.0,1,3,7,0.0,0,0,0,0.0,0.0,0.0,63,2.0,48.0,10.0
967,1976,Graduation,Married,46049.0,1.0,1,2013-07-21,11.0,342.0,9,112.0,19.0,14.0,19,10.0,5.0,2,9,7,0.0,0,0,0,0.0,0.0,1.0,50,2.0,515.0,26.0
1077,1974,Graduation,Together,56715.0,0.0,0,2012-12-05,52.0,258.0,105,239.0,237.0,172.0,9,1.0,7.0,3,4,4,0.0,0,0,0,0.0,0.0,0.0,52,0.0,1020.0,15.0
7959,1961,Graduation,Married,79410.0,0.0,0,2014-05-29,19.0,658.0,80,483.0,123.0,13.0,13,1.0,3.0,2,5,1,0.0,0,0,0,0.0,0.0,0.0,65,0.0,1370.0,11.0
640,1951,Graduation,Married,57304.0,0.0,1,2013-03-11,61.0,356.0,80,329.0,138.0,8.0,106,2.0,7.0,6,10,5,0.0,0,0,0,0.0,0.0,0.0,75,1.0,1017.0,25.0
4252,1965,Graduation,Married,44375.0,0.0,1,2014-03-23,73.0,213.0,5,28.0,7.0,7.0,41,1.0,4.0,1,6,5,0.0,0,0,0,0.0,0.0,0.0,61,1.0,301.0,12.0
8432,1956,Graduation,Together,54450.0,0.0,1,2012-09-14,0.0,454.0,0,171.0,8.0,19.0,32,12.0,9.0,2,8,8,0.0,0,0,0,0.0,0.0,0.0,70,1.0,684.0,31.0
6218,1965,Graduation,Married,59594.0,0.0,1,2012-10-20,74.0,457.0,4,29.0,0.0,0.0,9,1.0,8.0,1,7,7,0.0,1,0,0,0.0,0.0,0.0,61,1.0,499.0,17.0
6905,1994,Graduation,Together,80685.0,0.0,0,2012-08-22,55.0,241.0,45,604.0,34.0,26.0,54,1.0,6.0,4,10,2,0.0,0,0,0,0.0,0.0,0.0,32,0.0,1004.0,21.0
5922,1974,PhD,Married,40344.0,0.0,1,2013-10-13,48.0,210.0,0,6.0,0.0,0.0,2,2.0,4.0,1,5,7,0.0,0,0,0,0.0,0.0,0.0,52,1.0,218.0,12.0
3598,1972,Graduation,Married,62710.0,0.0,1,2013-05-23,53.0,441.0,35,83.0,7.0,29.0,11,4.0,4.0,2,12,4,0.0,0,0,0,0.0,0.0,0.0,54,1.0,606.0,22.0
6116,1968,2n Cycle,Married,48985.0,0.0,1,2013-07-05,13.0,19.0,13,18.0,10.0,7.0,8,1.0,1.0,1,3,3,0.0,0,0,0,0.0,0.0,0.0,58,1.0,75.0,6.0
6263,1968,Graduation,Together,35322.0,1.0,2,2012-08-22,34.0,28.0,9,37.0,12.0,7.0,13,3.0,2.0,0,4,8,0.0,0,0,0,0.0,0.0,0.0,58,3.0,106.0,9.0
10486,1948,Graduation,Married,77142.0,0.0,0,2013-05-29,54.0,476.0,75,162.0,29.0,151.0,97,1.0,4.0,4,8,2,0.0,0,0,0,0.0,0.0,0.0,78,0.0,990.0,17.0
2410,1969,Graduation,Single,81657.0,0.0,0,2014-01-22,69.0,364.0,40,425.0,158.0,60.0,50,1.0,3.0,4,8,1,0.0,0,0,0,0.0,0.0,0.0,57,0.0,1097.0,16.0
193,1996,Basic,Married,14421.0,0.0,0,2014-02-17,81.0,0.0,0,2.0,3.0,3.0,8,2.0,1.0,0,2,5,0.0,0,0,0,0.0,0.0,0.0,30,0.0,16.0,5.0
3363,1974,2n Cycle,Married,20130.0,0.0,0,2014-03-17,99.0,0.0,6,66.0,12.0,8.0,12,2.0,1.0,0,3,8,0.0,0,0,0,0.0,0.0,0.0,52,0.0,104.0,6.0
8278,1990,PhD,Married,74214.0,0.0,0,2012-08-26,3.0,863.0,83,547.0,86.0,99.0,33,1.0,8.0,2,5,5,0.0,0,0,0,0.0,0.0,0.0,36,0.0,1711.0,16.0
10660,1957,Master,Married,66726.0,0.0,1,2014-01-12,61.0,349.0,7,35.0,0.0,0.0,47,2.0,8.0,2,4,7,0.0,1,0,0,0.0,0.0,0.0,69,1.0,438.0,16.0
8686,1979,Basic,Together,23724.0,1.0,0,2013-01-08,65.0,5.0,23,15.0,0.0,18.0,14,2.0,2.0,0,3,8,0.0,0,0,0,0.0,0.0,0.0,47,1.0,75.0,7.0
1604,1960,Master,Married,47353.0,0.0,1,2013-11-13,93.0,184.0,2,19.0,8.0,8.0,4,3.0,2.0,2,6,5,0.0,0,0,0,0.0,0.0,0.0,66,1.0,225.0,13.0
5907,1952,Master,Married,33444.0,0.0,1,2012-11-03,24.0,8.0,0,8.0,0.0,0.0,2,1.0,1.0,0,2,8,0.0,0,0,0,0.0,0.0,0.0,74,1.0,18.0,4.0
10669,1981,Graduation,Married,54386.0,0.0,1,2013-05-17,8.0,277.0,21,64.0,62.0,21.0,25,2.0,3.0,2,10,3,0.0,0,0,0,0.0,0.0,0.0,45,1.0,470.0,17.0
2918,1981,Graduation,Divorced,28510.0,0.0,1,2013-04-13,72.0,44.0,5,19.0,0.0,4.0,19,3.0,2.0,0,4,5,0.0,0,0,0,0.0,0.0,0.0,45,1.0,91.0,9.0
5735,1991,Master,Single,90638.0,0.0,0,2014-02-13,29.0,1156.0,120,915.0,94.0,144.0,96,1.0,3.0,4,10,1,0.0,0,1,0,0.0,0.0,0.0,35,0.0,2525.0,18.0
359,1950,Graduation,Together,48070.0,0.0,1,2013-01-13,33.0,373.0,14,83.0,6.0,9.0,19,3.0,8.0,2,6,7,0.0,0,0,0,0.0,1.0,0.0,76,1.0,504.0,19.0
8387,1957,Graduation,Married,43140.0,0.0,1,2013-01-05,68.0,134.0,8,76.0,6.0,0.0,11,1.0,4.0,1,5,6,0.0,0,0,0,0.0,0.0,0.0,69,1.0,235.0,11.0
1829,1961,PhD,Divorced,54959.0,0.0,1,2013-01-19,55.0,1148.0,0,60.0,0.0,0.0,24,3.0,9.0,5,4,7,0.0,1,0,0,0.0,0.0,1.0,65,1.0,1232.0,21.0
3839,1958,Basic,Single,15056.0,1.0,1,2013-05-03,76.0,6.0,12,3.0,21.0,6.0,40,5.0,2.0,2,3,5,0.0,0,0,0,0.0,0.0,0.0,68,2.0,88.0,12.0
9392,1971,Graduation,Single,26954.0,1.0,0,2014-05-08,17.0,4.0,1,11.0,0.0,0.0,1,1.0,1.0,0,2,7,0.0,0,0,0,0.0,0.0,0.0,55,1.0,17.0,4.0
2292,1985,Graduation,Single,22327.0,0.0,0,2013-08-02,94.0,5.0,4,8.0,2.0,0.0,5,1.0,1.0,0,3,5,0.0,0,0,0,0.0,0.0,0.0,41,0.0,24.0,5.0
10466,1965,Graduation,Married,44393.0,1.0,1,2013-08-22,86.0,24.0,2,20.0,2.0,2.0,10,2.0,1.0,0,4,4,0.0,0,0,0,0.0,0.0,0.0,61,2.0,60.0,7.0
9855,1952,PhD,Single,62000.0,0.0,1,2013-08-25,25.0,899.0,0,101.0,0.0,0.0,20,1.0,6.0,6,13,4,0.0,0,0,1,0.0,0.0,0.0,74,1.0,1020.0,26.0
4088,1962,PhD,Together,31497.0,0.0,1,2012-12-06,22.0,108.0,1,28.0,13.0,1.0,4,2.0,3.0,1,4,8,0.0,0,0,0,0.0,0.0,0.0,64,1.0,155.0,10.0
5231,1974,2n Cycle,Married,45894.0,0.0,2,2014-02-27,15.0,27.0,2,7.0,0.0,2.0,13,2.0,1.0,0,3,5,0.0,0,0,0,0.0,0.0,0.0,52,2.0,51.0,6.0
590,1970,Master,Divorced,78579.0,0.0,0,2012-12-22,35.0,816.0,66,549.0,216.0,66.0,99,2.0,5.0,6,4,3,0.0,0,0,0,0.0,0.0,1.0,56,0.0,1812.0,17.0
8732,1969,Master,Widow,67369.0,0.0,1,2012-11-17,81.0,1298.0,0,70.0,37.0,14.0,42,4.0,7.0,4,10,4,0.0,1,1,0,0.0,0.0,1.0,57,1.0,1461.0,25.0
2315,1960,Graduation,Divorced,58401.0,0.0,1,2014-04-20,55.0,10.0,0,11.0,17.0,29.0,29,1.0,1.0,2,2,4,0.0,0,0,0,0.0,0.0,0.0,66,1.0,96.0,6.0
3515,1952,Graduation,Single,62307.0,0.0,1,2014-02-17,94.0,87.0,13,34.0,10.0,6.0,10,2.0,4.0,0,4,5,0.0,0,0,0,0.0,0.0,0.0,74,1.0,160.0,10.0
